0.999536	-0.020274	0.001886	-0.022669	1.765625
0.999532	-0.020388	0.002092	-0.022695	1.769531
0.999525	-0.020642	0.002110	-0.022789	1.773438
0.999520	-0.020827	0.002289	-0.022839	1.777344
0.999513	-0.021079	0.002103	-0.022896	1.781250
0.999519	-0.020800	0.002147	-0.022900	1.785156
0.999520	-0.020737	0.001833	-0.022925	1.789063
0.999517	-0.020923	0.001580	-0.022942	1.792969
0.999511	-0.021191	0.001419	-0.022930	1.796875
0.999506	-0.021429	0.001594	-0.022926	1.800781
0.999510	-0.021239	0.001366	-0.022934	1.804688
0.999512	-0.021183	0.001068	-0.022947	1.808594
0.999505	-0.021479	0.001032	-0.022964	1.812500
0.999500	-0.021704	0.001226	-0.022979	1.816406
0.999506	-0.021406	0.001279	-0.022998	1.820313
0.999499	-0.021636	0.001462	-0.023065	1.824219
0.999502	-0.021407	0.001703	-0.023129	1.828125
0.999507	-0.021123	0.001860	-0.023174	1.832031
0.999499	-0.021380	0.001790	-0.023248	1.835938
0.999497	-0.021352	0.001576	-0.023398	1.839844
0.999489	-0.021611	0.001728	-0.023467	1.843750
0.999482	-0.021879	0.001715	-0.023541	1.847656
0.999477	-0.022095	0.001563	-0.023581	1.851563
0.999473	-0.022243	0.001354	-0.023615	1.855469
0.999467	-0.022479	0.001580	-0.023628	1.859375
0.999461	-0.022666	0.001843	-0.023677	1.863281
0.999453	-0.022944	0.001948	-0.023725	1.867188
0.999446	-0.023221	0.001928	-0.023759	1.871094
0.999444	-0.023304	0.001688	-0.023790	1.875000
0.999440	-0.023465	0.001481	-0.023806	1.878906
0.999436	-0.023609	0.001770	-0.023825	1.882813
0.999428	-0.023856	0.001854	-0.023887	1.886719
0.999422	-0.024014	0.002080	-0.023969	1.890625
0.999430	-0.023668	0.002125	-0.023995	1.894531
0.999423	-0.023911	0.002071	-0.024023	1.898438
0.999429	-0.023712	0.002334	-0.023971	1.902344
0.999428	-0.023768	0.002654	-0.023910	1.906250
0.999435	-0.023471	0.002834	-0.023878	1.910156
0.999442	-0.023187	0.002990	-0.023849	1.914063
0.999445	-0.023113	0.003280	-0.023752	1.917969
0.999452	-0.022803	0.003398	-0.023757	1.921875
0.999459	-0.022483	0.003467	-0.023734	1.925781
0.999454	-0.022657	0.003296	-0.023839	1.929688
0.999450	-0.022790	0.003041	-0.023894	1.933594
0.999444	-0.022985	0.002816	-0.023984	1.937500
0.999437	-0.023243	0.002914	-0.024037	1.941406
0.999431	-0.023400	0.003138	-0.024071	1.945313
0.999425	-0.023500	0.002932	-0.024258	1.949219
0.999425	-0.023349	0.002763	-0.024427	1.953125
0.999419	-0.023641	0.002822	-0.024401	1.957031
0.999419	-0.023712	0.002536	-0.024372	1.960938
0.999423	-0.023536	0.002775	-0.024321	1.964844
0.999431	-0.023241	0.002727	-0.024283	1.968750
0.999439	-0.022955	0.002674	-0.024219	1.972656
0.999447	-0.022676	0.002774	-0.024162	1.976563
0.999451	-0.022521	0.003039	-0.024106	1.980469
0.999455	-0.022386	0.002796	-0.024079	1.984375
0.999450	-0.022660	0.002749	-0.024063	1.988281
0.999457	-0.022357	0.002840	-0.024036	1.992188
0.999464	-0.022097	0.002721	-0.024012	1.996094
